Symbol,Name,IndustryCode,Industry,Symbol_kor
SOHOO,Sotherly Hotels Cum Redeemable Perptual 7.875 Pref Shs Series C,60102040.0,특수 REITs,소덜리 호텔 우선주 시리즈 C 7.875%
APLM,Apollomics Inc,56202010.0,생명 공학 및 의학 연구,아폴로믹스
HCWB,HCW Biologics Inc,56202010.0,생명 공학 및 의학 연구,HCW 바이오로직스
ORGS,Orgenesis Inc,56101020.0,"의료 장비, 물품 및 유통",오어제네시스
MHUA,Meihua International Medical Technologies Co Ltd,56101020.0,"의료 장비, 물품 및 유통",메이후아 인터내셔널 메디컬 테크놀로지스
GBNY,Generations Bancorp NY Inc,55101010.0,은행,제너레이션스 뱅코프 NY
LDTC,LeddarTech Holdings Inc.,57201020.0,소프트웨어,레더테크 홀딩스
NKGN,NKGen Biotech Inc,56202010.0,생명 공학 및 의학 연구,NK젠 바이오테크
LASE,Laser Photonics Corp,52102030.0,전기 부품 및 장비,레이저 포토닉스
LRHC,La Rosa Holdings,60101020.0,부동산 서비스,라 로사 홀딩스
SLGL,Sol Gel Technologies Ltd,56202010.0,생명 공학 및 의학 연구,솔젤 테크놀러지
SAI,SAI.TECH Global Corp,57301030.0,블록 체인 및 암호화폐,사이테크 글로벌
TMTCU,TMT Acquisition Units,55601010.0,투자 지주 회사,TMT Acquisition Units
COSM,Cosmos Health Inc,56201040.0,제약,코스모스 헬스
ONMD,Onemednet Corp,52203040.0,경영 지원 서비스,원메드넷
CHSN,Chanson International Holding,54102020.0,식품 가공,샹송 인터내셔널 홀딩
ZOOZ,Zooz Power Ltd,59101010.0,전력 유틸리티,주즈 파워
JAGX,Jaguar Health Inc,56202010.0,생명 공학 및 의학 연구,재규어 헬스
TWG,Top Wealth Group Holding Ltd,54102010.0,어업 및 농업,탑 웰스 그룹 홀딩
NERV,Minerva Neurosciences Inc,56202010.0,생명 공학 및 의학 연구,미네르바 뉴로사이언시스
ELBM,Electra Battery Materials Corp,51201050.0,특수 채굴 및 금속,일렉트라 배터리 머티리얼즈
USEA,United Maritime Corp,52405020.0,해양 화물 및 물류,유나이티드 마리타임
SWAG,Stran & Company Inc,53302010.0,광고 및 마케팅,스트란앤컴퍼니
PXDT,Pixie Dust Technologies Inc ADR,57201010.0,IT 서비스 및 컨설팅,픽시 더스트 테크놀로지스 ADR
DUOT,Duos Technologies Group Inc,57201020.0,소프트웨어,듀오스 테크놀로지 그룹
JFU,9F Inc ADR,55102020.0,투자 관리 및 펀드 운영,9F ADR
BYU,BAIYU Holdings Inc,52406020.0,지상 및 해상 여객 운송,바이유 홀딩스
SPRB,Spruce Biosciences Inc,56202010.0,생명 공학 및 의학 연구,스프루스 바이오사이언시스
COCP,Cocrystal Pharma Inc,56202010.0,생명 공학 및 의학 연구,코크리스털 파마
LSH,Lakeside Holdings Ltd,60101010.0,"부동산 임대, 개발 및 운영",레이크사이드 홀딩스
IINN,Inspira Technologies Oxy BHN Ltd,56101010.0,첨단 의료 장비 및 기술,인스피라 테크놀로지스 옥시 BHN
SEED,Origin Agritech Ltd,54102010.0,어업 및 농업,오리진 애그리테크
GANX,Gain Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,게인 테라퓨틱스
MSS,Maison Solutions Inc,54301020.0,식품 소매 및 유통,메종 솔루션스
KIRK,Kirkland's Inc,53403030.0,가정용 가구 소매,커클랜드
ISPO,Inspirato Inc,53301040.0,여가 및 오락시설,인스피라토
NEPH,Nephros Inc,52203010.0,환경 서비스 및 장비,네프로스
RDIB,Reading International Inc Class B,53301040.0,여가 및 오락시설,리딩 인터내셔널 Class B
YHGJ,Yunhong Green CTI Ltd,51302010.0,용기(종이 제외) 및 포장재,윤홍 그린 CTI
OCCIO,OFS Credit Company 6 125 Prf Series C,55501030.0,폐쇄형 펀드,OFS 크레딧 컴퍼니 우선주 시리즈 C 6.125%
HKIT,Hitek Global Inc,57107010.0,통합 하드웨어 및 소프트웨어,하이텍 글로벌
IZM,ICZOOM Group Inc,57104010.0,전자 장비 및 부품,ICZOOM 그룹
MNSBP,MainStreet Bancshares Depositary Shares Representing Pref Shs,55101010.0,은행,메인스트리트 뱅크셰어스 우선주 시리즈 A 7.50%
ANY,Sphere 3D Corp,57301030.0,블록 체인 및 암호화폐,스피어 3D
LOBO,LOBO EV Technologies Ltd,53101010.0,자동차 및 트럭 제조,로보 EV 테크놀로지스
SOHON,SOTHERLY HOTELS Perpetual Pref Shs Series D,60102040.0,특수 REITs,소덜리 호텔 우선주 시리즈 D 8.25%
GWAV,Greenwave Technology Solutions Inc,52203010.0,환경 서비스 및 장비,그린웨이브 테크놀로지 솔루션스
ITRM,Iterum Therapeutics PLC,56202010.0,생명 공학 및 의학 연구,아이테럼 테라퓨틱스
BFRG,Bullfrog AI Holdings  Inc.,56202010.0,생명 공학 및 의학 연구,불프로그 AI 홀딩스
APM,Aptorum Group Ltd,56201040.0,제약,앱토럼 그룹
LAES,Sealsq Corp,57101010.0,반도체,실스크
SONM,Sonim Technologies Inc,57102010.0,통신 및 네트워킹,소님 테크놀러지
CETU,Cetus Capital Acquisition Corp,55601010.0,투자 지주 회사,시터스 캐피탈 애퀴지션
AMIX,Autonomix Medical Inc,56101010.0,첨단 의료 장비 및 기술,오토노믹스 메디컬
CLPS,CLPS Inc,57201010.0,IT 서비스 및 컨설팅,CLPS
COOT,Australian Oilseeds Holdings Ltd,54102020.0,식품 가공,오스트레일리안 오일시드 홀딩스
MINDP,MIND Technology 9 00 Cumulative Pref Shs Series A,50103020.0,오일 관련 서비스 및 장비,미챔 인더스트리스 우선주 시리즈 A 9%
VIRX,Viracta Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,비락타 테라퓨틱스
APRE,Aprea Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,아프레아 테라퓨틱스
NXPL,NextPlat Corp,57401020.0,무선 통신 서비스,넥스트플랫
MMV,MultiMetaVerse Holdings Limited,53302030.0,엔터테인먼트 제작,멀티메타버스 홀딩스
MLGO,MicroAlgo Inc,57201010.0,IT 서비스 및 컨설팅,마이크로알고
BBGI,Beasley Broadcast Group Inc,53302020.0,방송,비슬리 브로드캐스트 그룹
FBRX,Forte Biosciences Inc,56202010.0,생명 공학 및 의학 연구,포르테 바이오사이언스
OCC,Optical Cable Corp,57102010.0,통신 및 네트워킹,옵티컬 케이블
ONCT,Oncternal Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,온터널 테라퓨틱스
VBIV,VBI Vaccines Inc,56202010.0,생명 공학 및 의학 연구,VBI 백신
CPIX,Cumberland Pharmaceuticals Inc,56201040.0,제약,컴벌랜드 파마슈티컬스
TXMD,TherapeuticsMD Inc,56201040.0,제약,테라퓨틱스MD
UCAR,U Power Ltd,53101010.0,자동차 및 트럭 제조,유 파워
EPOW,Sunrise New Energy Co Ltd,52203040.0,경영 지원 서비스,선라이즈 뉴 에너지
OMIC,Singular Genomics Systems Inc,56202010.0,생명 공학 및 의학 연구,싱귤러 제노믹스 시스템즈
SLNHP,Soluna Holdings 9.0 Cumulative Perpetual Pref Shs Series A,57201010.0,IT 서비스 및 컨설팅,솔루나 홀딩스 우선주 시리즈 A 9%
LUXH,LuxUrban Hotels Inc,60101010.0,"부동산 임대, 개발 및 운영",럭스어반 호텔스
JDZG,JIADE Ltd,63101010.0,기타 교육 서비스 제공,지아드
BIMI,BIMI Holdings Inc,56201040.0,제약,비미 홀딩스
VINC,Vincerx Pharma Inc,56202010.0,생명 공학 및 의학 연구,빈서스 파마
CDT,Conduit Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,콘딧 파마슈티컬스
WKSP,Worksport Ltd,52203040.0,경영 지원 서비스,워크스포트
GIPR,Generation Income Properties Inc,60101010.0,"부동산 임대, 개발 및 운영",제네레이션 인컴 프로퍼티스
IMPPP,Imperial Petroleum 8.75 Cumulative Redeemable Perpetual Pref Shs Series A,50201020.0,재생 가능 연료,임페리얼 페트롤리엄 우선주 시리즈 A 8.75%
WVVI,Willamette Valley Vineyards Inc,54101020.0,증류주 및 포도주,윌래메트 밸리 바인야드
ULY,Urgent.ly Inc,57201020.0,소프트웨어,어전트.리
ZPTA,Zapata Computing Holdings Inc,57201020.0,소프트웨어,자파타 컴퓨팅 홀딩스
GLYC,GlycoMimetics Inc,56202010.0,생명 공학 및 의학 연구,글리코미메틱스
HOFV,Hall of Fame Resort & Entertainment Co,53301010.0,"호텔, 모텔 및 크루즈 라인",홀 오브 페임 리조트 & 엔터테인먼트
MRM,Medirom Healthcare Technologies Inc ADR,54201030.0,개인 서비스,메디롬 헬스케어 테크놀로지스 ADR
JZ,Jianzhi Education Technology Group Co Ltd ADR,63103010.0,전문 및 비즈니스 교육,전지 교육 기술 그룹 ADR
SYBX,Synlogic Inc,56202010.0,생명 공학 및 의학 연구,신로직
MEIP,MEI Pharma Inc,56202010.0,생명 공학 및 의학 연구,MEI 파머
PMEC,Primech Holdings Ltd,52203040.0,경영 지원 서비스,프라이메크 홀딩스
BTCY,Biotricity Inc,56101010.0,첨단 의료 장비 및 기술,바이오트리시티
HLP,Hongli Group Inc,52102010.0,산업용 기계 및 장비,홍리 그룹
UGRO,urban-gro Inc,54102010.0,어업 및 농업,어반그로
AACG,ATA Creativity Global ADR,63101010.0,기타 교육 서비스 제공,ATA 크리에이티비티 글로벌 ADR
STRRP,Star Equity Holdings Cumulative Perpetual Pref Shs Series A,53203010.0,주택 건설,스타 에쿼티 홀딩스 우선주 시리즈 A
LYRA,Lyra Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,리라 테라퓨틱스
FCUV,Focus Universal Inc,57201020.0,소프트웨어,포커스 유니버설
CARA,Cara Therapeutics Inc,56201040.0,제약,카라 테라퓨틱스
BENF,Beneficient,57301010.0,핀테크,베네피션트
ABTS,Abits Group Inc,57201030.0,온라인 서비스,에이비츠 그룹
MMAT,Meta Materials Inc,57104010.0,전자 장비 및 부품,메타 머터리얼즈
MCVT,Mill City Ventures III Ltd,55101030.0,소비자 대출,밀 시티 벤처스 III
AEZS,Aeterna Zentaris Inc,56202010.0,생명 공학 및 의학 연구,에터나 젠타리스
INDP,Indaptus Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,인댑터스 테라퓨틱스
VRAR,Glimpse Group Inc,57201020.0,소프트웨어,글림스 그룹
GYRO,Gyrodyne LLC,60101010.0,"부동산 임대, 개발 및 운영",자이로다인
SNSE,Sensei Biotherapeutics Inc,56202010.0,생명 공학 및 의학 연구,센세이 바이오테라퓨틱스
AWH,Aspira Women's Health Inc,56202010.0,생명 공학 및 의학 연구,아스피라 우먼 헬스
HTOO,Fusion Fuel Green PLC,50201020.0,재생 가능 연료,퓨전 퓨얼 그린
PYPD,PolyPid Ltd,56201040.0,제약,폴리피드
BCTX,Briacell Therapeutics Corp,56202010.0,생명 공학 및 의학 연구,브리아셀 테라퓨틱스
KZIA,Kazia Therapeutics Ltd ADR,56202010.0,생명 공학 및 의학 연구,카지아 테라퓨틱스 ADR
ATHE,Alterity Therapeutics Ltd ADR,56202010.0,생명 공학 및 의학 연구,알테리티 테라퓨틱스 ADR
YQ,17 Education & Technology Group Inc ADR,63101010.0,기타 교육 서비스 제공,17 에듀케이션&테크놀로지 그룹 ADR
TAIT,Taitron Components Inc,57104010.0,전자 장비 및 부품,테이트론 컴포넌트
MGIH,Millennium Group International Holdings Ltd,51302020.0,종이 포장재,밀레니엄 그룹 인터내셔널 홀딩스
RGF,Real Good Food Company Inc,54102020.0,식품 가공,리얼 굿 푸드 컴퍼니
DALN,Dallasnews Corp,53302040.0,소비자 출판,달라스뉴스
PMCB,PharmaCyte Biotech Inc,56201040.0,제약,파마사이트 바이오테크
CLRO,Clearone Inc,57102010.0,통신 및 네트워킹,클리어원
PT,Pintec Technology Holdings Ltd ADR,57201010.0,IT 서비스 및 컨설팅,핀텍 테크놀러지 ADR
BOSC,BOS Better Online Solutions Ltd,52102010.0,산업용 기계 및 장비,B.O.S. 베터 온라인 솔루션스
MBOT,Microbot Medical Inc,56202010.0,생명 공학 및 의학 연구,마이크로봇 메디컬
VRM,Vroom Inc,57201030.0,온라인 서비스,브이룸
SGLY,Singularity Future Technology Ltd,52405010.0,"배달, 우편, 항공 화물 및 육상 물류",싱귤러리티 퓨처 테크놀로지
CONN,Conn's Inc,53403050.0,컴퓨터 및 전자 제품 소매,콘스
EDTK,Skillful Craftsman Education Technology Ltd,63103010.0,전문 및 비즈니스 교육,스킬풀 크래프트맨 에듀케이션 테크놀로지
DLPN,Dolphin Entertainment Inc,53302030.0,엔터테인먼트 제작,돌핀 엔터테인먼트
AYTU,Aytu Biopharma Inc,56201040.0,제약,아이투 바이오파마
OXBR,Oxbridge Re Holdings Ltd,55301050.0,재보험,옥스브리지 리 홀딩스
ZKIN,ZK International Group Co Ltd,53203020.0,건설 자재 및 비품,ZK 인터내셔널
CMMB,Chemomab Therapeutics Ltd ADR,56202010.0,생명 공학 및 의학 연구,키모맵 테라퓨틱스 ADR
EDUC,Educational Development Corp,53302040.0,소비자 출판,에듀케이셔널 디벨롭먼트
CWD,CaliberCos Inc,55102020.0,투자 관리 및 펀드 운영,캘리버코스
DPRO,Draganfly Inc,52101010.0,항공우주 및 방위,드라간플라이
HRYU,Hanryu Holdings Inc,57201020.0,소프트웨어,한류 홀딩스
PETV,PetVivo Holdings Inc,56101020.0,"의료 장비, 물품 및 유통",펫비보 홀딩스
STRR,Star Equity Holdings Inc,53203010.0,주택 건설,스타 에쿼티 홀딩스
HTCR,HeartCore Enterprises Inc,57201020.0,소프트웨어,하트코어 엔터프라이시스
XELB,Xcel Brands Inc,53302030.0,엔터테인먼트 제작,엑셀 브랜즈
FMST,Foremost Lithium Resource & Technology Ltd,51201080.0,다각적 채굴,포모스트 리튬 리소스 & 테크놀로지
HWH,HWH International Inc,57201020.0,소프트웨어,HWH 인터내셔널
CJJD,China Jo-Jo Drugstores Inc,54301010.0,의약품 소매,차이나 조조 드럭스토어
AHI,Advanced Health Intelligence Ltd ADR,57201020.0,소프트웨어,어드밴스드 헬스 인텔리전스
XELA,Exela Technologies Inc,57201010.0,IT 서비스 및 컨설팅,엑셀라 테크놀로지스
JCTCF,Jewett-Cameron Trading Company Ltd,51301010.0,임업 및 목재 제품,주잇-카메론 트레이딩 컴퍼니
FRSX,Foresight Autonomous Holdings Ltd ADR,57201020.0,소프트웨어,포어사이트 오토노모스 홀딩스 ADR
JL,J-Long Group Ltd,53202020.0,의류 및 액세서리,J-롱 그룹
EDSA,Edesa Biotech Inc,56202010.0,생명 공학 및 의학 연구,에데사 바이오테크
SQFTP,Presidio Property Trus 9.375 Cumulative Redeemable Perpetual Cumulative,60102010.0,복합부동산 REITs,프레지디오 프로퍼티 트러스트 우선주 시리즈 D 9.375%
TLPH,Talphera Inc,56201040.0,제약,탈페라
TLIS,Talis Biomedical Corp,56202010.0,생명 공학 및 의학 연구,탈리스 바이오메디컬
CANB,Can B Corp,54301020.0,식품 소매 및 유통,Can B Corp
ATPC,Agape ATP Corp,56101020.0,"의료 장비, 물품 및 유통",아가페 ATP
GLTO,Galecto Inc,56202010.0,생명 공학 및 의학 연구,갈렉토
ICLK,iClick Interactive Asia Group Ltd ADR,53302010.0,광고 및 마케팅,i클릭 인터렉티브 아시아 그룹 ADR
CTNT,Cheetah Net Supply Chain Service Inc,53403010.0,"자동차 차량, 부품 및 서비스 소매",치타 넷 서플라이 체인 서비스
TOMZ,TOMI Environmental Solutions Inc,52203010.0,환경 서비스 및 장비,토미 인바이런먼털 솔루션스
RMCO,Royalty Management Holding Corp,51201010.0,금 제외 귀금속 및 광물,로열티 매니지먼트 홀딩
PEV,Phoenix Motor Inc,53101010.0,자동차 및 트럭 제조,피닉스 모터
JG,Aurora Mobile Ltd ADR,57201010.0,IT 서비스 및 컨설팅,오로라 모바일 ADR
EVAX,Evaxion Biotech A/S ADR,56202010.0,생명 공학 및 의학 연구,에바종 바이오테크 ADR
KTRA,Kintara Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,킨타라 테라퓨틱스
IMRN,Immuron Ltd ADR,56201040.0,제약,이뮤론 ADR
AKTS,Akoustis Technologies Inc,57104010.0,전자 장비 및 부품,아쿠스티스 테크놀러지
INHD,Inno Holdings Inc,52201020.0,건설 및 엔지니어링,인노 홀딩스
FLGC,Flora Growth Corp,56102010.0,의료 시설 및 서비스,플로라 그로스
QTI,QT Imaging Holdings Inc,56101010.0,첨단 의료 장비 및 기술,QT 이미징 홀딩스
NXL,Nexalin Technology Inc,56101010.0,첨단 의료 장비 및 기술,넥살린 테크놀로지
NRSN,Neurosense Therapeutics Ltd,56202010.0,생명 공학 및 의학 연구,뉴로센스 테라퓨틱스
PEGY,Pineapple Energy Inc,59101010.0,전력 유틸리티,파인애플 에너지
BANL,CBL International Ltd,52407020.0,항만 운영 및 서비스,CBL 인터내셔널
MDJH,MDJM Ltd,60101020.0,부동산 서비스,MDJM
OP,Oceanpal Inc,52405020.0,해양 화물 및 물류,오션팔
MTEN,Mingteng International Corp Inc,52102010.0,산업용 기계 및 장비,명등 인터내셔널
NXTT,Next Technology Holding Inc,57201030.0,온라인 서비스,넥스트 테크놀로지 홀딩
NCRA,Nocera Inc,54102010.0,어업 및 농업,노세라
CNTG,Centogene NV,56202010.0,생명 공학 및 의학 연구,센토진
ANTE,Airnet Technology Inc ADR,53302010.0,광고 및 마케팅,에어넷 테크놀러지 ADR
ASTC,Astrotech Corp,57104010.0,전자 장비 및 부품,애스트로테크
GIPRU,Generation Income Properties Unit,60101010.0,"부동산 임대, 개발 및 운영",Generation Income Properties Unit
WAVE,Eco Wave Power Global AB (publ) ADR,59101010.0,전력 유틸리티,에코 웨이브 파워 글로벌 AB (publ) ADR
GIGM,GigaMedia Ltd,57201030.0,온라인 서비스,기가미디어
SRM,SRM Entertainment Inc,53205010.0,장난감 및 어린이 제품,SRM 엔터테인먼트
GOVX,GeoVax Labs Inc,56202010.0,생명 공학 및 의학 연구,지오박스 랩스
PMD,Psychemedics Corp,56102010.0,의료 시설 및 서비스,사이키메딕스
KDLY,Kindly MD Inc,56102010.0,의료 시설 및 서비스,카인들리 MD
XTLB,X T L Biopharmaceuticals Ltd ADR,56202010.0,생명 공학 및 의학 연구,X T L 바이오파마슈티컬 ADR
JYD,Jayud Global Logistics Ltd,52405010.0,"배달, 우편, 항공 화물 및 육상 물류",제이유드 글로벌 로지스틱스
LIDR,AEye Inc,57104010.0,전자 장비 및 부품,에이아이
YJ,Yunji Inc ADR,57201030.0,온라인 서비스,윤지 ADR
SANW,S&W Seed Co,54102010.0,어업 및 농업,S&W 시드
VISL,Vislink Technologies Inc,57102010.0,통신 및 네트워킹,비스링크 테크놀러지
IMNN,Imunon Inc,56202010.0,생명 공학 및 의학 연구,이뮨온
MAXN,Maxeon Solar Technologies Ltd,50201010.0,재생 가능 에너지 장비 및 서비스,맥시온솔라테크놀로지스
SPI,SPI Energy Co Ltd,50201010.0,재생 가능 에너지 장비 및 서비스,SPI 에너지
FGFPP,Fundamental Global 8 00 Cumulative Pref Shs,55301050.0,재보험,펀더멘털 글로벌 우선주 8.00%
MDRR,Medalist Diversified Reit Inc,60102020.0,상업용 REITs,메달리스트 다이버시파이드 릿츠
CCLDO,CareCloud 8 75 Cumulative Redeemable Perpetual Pref Shs Series B,57201020.0,소프트웨어,케어 클라우드 우선주 시리즈 B 8.75%
ELSE,Electro-Sensors Inc,52102010.0,산업용 기계 및 장비,일렉트로-센서스
AVTX,Avalo Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,아발로 테라퓨틱스
GTACU,Global Technology Acquisition Units,55601010.0,투자 지주 회사,Global Technology Acquisition Units
INTJ,Intelligent Group Ltd,53302010.0,광고 및 마케팅,인텔리전트 그룹
GLBZ,Glen Burnie Bancorp,55101010.0,은행,글렌 버니 뱅코프
PETZ,TDH Holdings Inc,54102020.0,식품 가공,TDH 홀딩스
MTEX,Mannatech Inc,54102020.0,식품 가공,매나테크
VRME,VerifyMe Inc,57201020.0,소프트웨어,베리파이미
NXGL,Nexgel Inc,56201040.0,제약,넥스젤
OMH,Ohmyhome Ltd,57201020.0,소프트웨어,오마이홈
GSUN,Golden Sun Health Technology Group Ltd,63101010.0,기타 교육 서비스 제공,골든 선 헬스 테크놀로지 그룹
ARBB,ARB IOT Group Ltd,57201010.0,IT 서비스 및 컨설팅,ARB IOT 그룹
KPRX,Kiora Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,키오라 파마슈티컬스
RCON,Recon Technology Ltd,50103020.0,오일 관련 서비스 및 장비,레콘 테크놀러지
SNTI,Senti Biosciences Inc,56202010.0,생명 공학 및 의학 연구,센티 바이오사이언시스
NCI,Neo-Concept International Group Holdings Ltd,53202020.0,의류 및 액세서리,네오-콘셉트 인터내셔널 그룹 홀딩스
RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),54102020.0,식품 가공,로키 마운틴 초콜릿 팩토리
MBIO,Mustang Bio Inc,56202010.0,생명 공학 및 의학 연구,머스탱 바이오
TWOU,2U Inc,57201010.0,IT 서비스 및 컨설팅,2U
WISA,WiSA Technologies Inc,57101010.0,반도체,와이사 테크놀로지스
AEI,Alset Inc,52201020.0,건설 및 엔지니어링,알셋
RDHL,Redhill Biopharma Ltd ADR,56201040.0,제약,레드힐 바이오파마 ADR
MNPR,Monopar Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,모노파 테라퓨틱스
PIXY,ShiftPixy Inc,52203030.0,고용 서비스,쉬프트픽시
ASTR,Astra Space Inc,52101010.0,항공우주 및 방위,아스트라 스페이스
GHSI,Guardion Health Sciences Inc,56201040.0,제약,가디언 헬쓰 사이언스
LITM,Snow Lake Resources Ltd,51201050.0,특수 채굴 및 금속,스노우 레이크 리소시스
REBN,Reborn Coffee Inc,53301020.0,레스토랑 및 바,리본 커피
RVYL,Ryvyl Inc,57201020.0,소프트웨어,라이빌
AGMH,AGM Group Holdings Inc,57201020.0,소프트웨어,AGM 그룹 홀딩스
LMFA,LM Funding America Inc,55101030.0,소비자 대출,LM 펀딩 아메리카
GVP,GSE Systems Inc,57201010.0,IT 서비스 및 컨설팅,GSE 시스템
TURB,Turbo Energy SA ADR,50201010.0,재생 가능 에너지 장비 및 서비스,터보 에너지 ADR
ILAG,Intelligent Living Application Group Inc,52102010.0,산업용 기계 및 장비,인텔리전트 리빙 어플리케이션 그룹
JVA,Coffee Holding Co Inc,54102020.0,식품 가공,커피 홀딩
VERB,Verb Technology Company Inc,57201010.0,IT 서비스 및 컨설팅,버브 테크놀러지
EEIQ,EpicQuest Education Group International Ltd,63101010.0,기타 교육 서비스 제공,에픽퀘스트 에듀케이션 그룹 인터내셔널
CDIO,Cardio Diagnostics Holdings Inc,56202010.0,생명 공학 및 의학 연구,카디오 다이어그노스틱스
TRUG,Trugolf Holdings Inc,57107010.0,통합 하드웨어 및 소프트웨어,트루골프 홀딩스
MFI,mF International Limited,57201010.0,IT 서비스 및 컨설팅,mF 인터내셔널
GURE,Gulf Resources Inc,51101010.0,상품 화학,걸프 리소스
ALPP,Alpine 4 Holdings Inc,57104010.0,전자 장비 및 부품,알파인 4 홀딩스
LUMO,Lumos Pharma Inc,56202010.0,생명 공학 및 의학 연구,루모스 파마
MIRA,Mira Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,미라 파마슈티컬스
MTEK,Maris Tech Ltd,57102010.0,통신 및 네트워킹,마리스 테크
BTOG,Bit Origin Ltd,57301030.0,블록 체인 및 암호화폐,비트 오리진
CHEK,Check Cap Ltd,56202010.0,생명 공학 및 의학 연구,체크 캡
APTO,Aptose Biosciences Inc,56202010.0,생명 공학 및 의학 연구,앱토스 바이오사이언시스
SIDU,Sidus Space Inc,52101010.0,항공우주 및 방위,싸이더스 스페이스
PRST,Presto Automation Inc,57201010.0,IT 서비스 및 컨설팅,프레스토 오토메이션
LIQT,LiqTech International Inc,52203010.0,환경 서비스 및 장비,리크테크 인터내셔널
CLVSQ,Clovis Oncology Inc,56202010.0,생명 공학 및 의학 연구,CLVSQ
PPBT,Purple Biotech Ltd ADR,56202010.0,생명 공학 및 의학 연구,퍼플 바이오테크 ADR
CLWT,Euro Tech Holdings Company Ltd,52203010.0,환경 서비스 및 장비,유로 테크 홀딩스 컴퍼니
CNVS,Cineverse Corp,53302030.0,엔터테인먼트 제작,시네버스
SOGP,Sound Group Inc ADR,57201030.0,온라인 서비스,사운드 그룹 ADR
AMPG,Amplitech Group Inc,57102010.0,통신 및 네트워킹,앰플리테크 그룹
TCTM,TCTM Kids IT Education Inc ADR,63103010.0,전문 및 비즈니스 교육,TCTM 키즈 IT 에듀케이션 ADR
NMHI,Nature's Miracle Holding Inc,53203020.0,건설 자재 및 비품,네이처스 미라클 홀딩
CREV,Carbon Revolution PLC,51101030.0,특수 화학제,카본 레볼루션 퍼블릭
NVOS,Novo Integrated Sciences Inc,56102010.0,의료 시설 및 서비스,노보 인테그레이티드 사이언스
ZCAR,Zoomcar Holdings Inc,52406020.0,지상 및 해상 여객 운송,줌카 홀딩스
BRTX,BioRestorative Therapies Inc,56202010.0,생명 공학 및 의학 연구,바이오리스토러티브 테라피스
TRAW,Traws Pharma Inc,56202010.0,생명 공학 및 의학 연구,트로스 파르마
SISI,Shineco Inc,54102020.0,식품 가공,신에코
KRKR,36Kr Holdings Inc ADR,52203040.0,경영 지원 서비스,36KR 홀딩스 ADR
LKCO,Luokung Technology Corp,57201020.0,소프트웨어,루오쿵 테크놀러지
DOMH,Dominari Holdings Inc,56202010.0,생명 공학 및 의학 연구,도미나리 홀딩스
DTSS,Datasea Inc,57201020.0,소프트웨어,데이터씨
SQFT,Presidio Property Trust Inc,60102010.0,복합부동산 REITs,프레시디오 프로퍼티 트러스트
ERNA,Eterna Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,이터나 테라퓨틱스
WBUY,Webuy Global Ltd,57201030.0,온라인 서비스,위바이 글로벌
DXYN,Dixie Group Inc,53204040.0,가정용 가구,딕시 그룹
MEGL,Magic Empire Global Ltd,55102010.0,투자 은행 및 중개 서비스,매직 엠파이어 글로벌
SSKN,STRATA Skin Sciences Inc,56101010.0,첨단 의료 장비 및 기술,스트라타 스킨 사이언스
OTRK,Ontrak Inc,56102010.0,의료 시설 및 서비스,온트랙
COEP,Coeptis Therapeutics Holdings Inc,56201040.0,제약,코엡티스 테라퓨틱스 홀딩스
GDC,GD Culture Group Ltd,53302010.0,광고 및 마케팅,Code Chain New Continent Ltd
IKT,Inhibikase Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,인히비케이즈 테라퓨틱스
RAYA,Erayak Power Solution Group Inc,52102030.0,전기 부품 및 장비,에라약 파워 솔루션 그룹
CLEU,China Liberal Education Holdings Ltd,63101010.0,기타 교육 서비스 제공,차이나 리버럴 에듀케이션 홀딩스
VLCN,Volcon Inc,53101010.0,자동차 및 트럭 제조,볼콘
HOVR,New Horizon Aircraft Ltd,52101010.0,항공우주 및 방위,뉴 호라이즌 에어크래프트
AAGR,African Agriculture Holdings Inc,54102010.0,어업 및 농업,아프리칸 애그리컬처 홀딩스
MGRX,Mangoceuticals Inc,56102010.0,의료 시설 및 서비스,망고슈티컬스
FGI,FGI Industries Ltd,53403020.0,주택 개조 제품 및 서비스 소매,FGI 인더스트리스
EMKR,EMCORE Corp,52101010.0,항공우주 및 방위,엠코어
TNXP,Tonix Pharmaceuticals Holding Corp,56201040.0,제약,토닉스 파마슈티컬스 홀딩
LUCY,Innovative Eyewear Inc,56101020.0,"의료 장비, 물품 및 유통",이노베이티브 아이웨어
CRKN,Crown Electrokinetics Corp.,51202010.0,건설 자재,크라운 일렉트로키네틱스
PSTV,Plus Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,플러스 테라퓨틱스
